hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing,reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_comments,pct_prior_comments_by_reviewer,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,reviewer_freq,change_id,project,author_is_exp_author,author_is_exp_reviewer,reviewer_is_exp_author,reviewer_is_exp_reviewer,author_is_core,pos_vote
003485eb87a5ba5d9d5b431e25b631068f0ada16,Sergey Lukjanov,Sergey Lukjanov,2013-04-27,2013-04-27,2,0,38,1,1,0,0.0,0,0.0,0,13,0,0.0,0,1,1,6786,Sergey Lukjanov,2,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Ie86c426f02b4dd1e00cc779e331ab0939bc4531c,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,8411,Andrew Lazarev,2,0,2,0.0,0,0.0,0.0,0.0,0.0,0.7387387387387387,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,10670,Michael McCune,1,0,2,0.0,1,1.0,0.0,0.0,0.0,0.11711711711711713,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,7109,Dmitry Mescheryakov (dmitryme),1,0,2,0.0,2,1.0,0.0,0.0,0.0,0.25225225225225223,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,8090,Chad Roberts,1,0,2,0.0,3,1.0,0.0,0.0,0.0,0.16216216216216214,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,12038,Vitaly Gridnev,1,0,2,0.0,4,1.0,0.0,0.0,0.0,0.08108108108108109,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,8091,Trevor McKay,2,0,2,0.0,5,1.0,0.0,0.0,0.0,0.2432432432432433,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
0035d5774ce76c380c0f310a68971ca2c18bd862,Sergey Reshetnyak,Sergey Reshetnyak,2014-09-08,2014-09-08,4,0,259,1,1,0,0.0,0,0.0,1,21,0,0.0,0,0,0,6786,Sergey Lukjanov,2,0,3,0.0,6,1.0,0.0,0.0,0.0,0.9189189189189191,Ia682c6c170fb348138ef75684101d5045e81ab0b,sahara,0,0,0,0,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,10670,Michael McCune,2,0,4,0.0,0,0.0,0.0,0.0,0.0,0.476923076923077,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,0,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,8411,Andrew Lazarev,2,0,4,0.0,1,1.0,0.0,0.0,0.0,0.7461538461538462,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,1,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,12038,Vitaly Gridnev,1,0,4,0.0,2,1.0,0.0,0.0,0.0,0.16923076923076924,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,1,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,13919,Evgeny Sikachev,1,0,4,0.0,3,1.0,0.0,0.0,0.0,0.02307692307692308,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,0,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,8090,Chad Roberts,1,0,4,0.0,4,1.0,0.0,0.0,0.0,0.5923076923076923,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,1,0,1
003744dc796a42ac10bc8434f1704bf73bc47cdf,Trevor McKay,Trevor McKay,2015-05-15,2015-05-15,39,43,663,1,1,170,170.0,170,0.0,0,39,4,37.25,2,1,1,7710,Sergey Reshetnyak,2,0,4,0.0,5,1.0,0.0,0.0,0.0,0.2923076923076923,Ia80be1d1a40910c9cc30c2fa8d4253c370fdb2df,sahara,0,0,0,1,0,1
00401e0f5b0a082d229330888a93891cd2b54b62,Andrew Lazarev,Andrew Lazarev,2014-11-20,2014-11-21,15,7,276,2,2,38,45.0,52,0.9023932827949788,1,24,3,99.33333333333331,0,1,1,12038,Vitaly Gridnev,1,0,7,0.0,0,0.0,0.0,0.0,0.0,0.24390243902439024,I85e8bcd2d61ff60ba7eadce1242b0489e354889d,sahara,0,0,0,0,0,1
00401e0f5b0a082d229330888a93891cd2b54b62,Andrew Lazarev,Andrew Lazarev,2014-11-20,2014-11-21,15,7,276,2,2,38,45.0,52,0.9023932827949788,1,24,3,99.33333333333331,0,1,1,7125,Alexander Ignatov,2,0,8,0.0,1,1.0,0.0,0.0,0.0,0.7378048780487805,I85e8bcd2d61ff60ba7eadce1242b0489e354889d,sahara,0,0,0,1,0,1
00401e0f5b0a082d229330888a93891cd2b54b62,Andrew Lazarev,Andrew Lazarev,2014-11-20,2014-11-21,15,7,276,2,2,38,45.0,52,0.9023932827949788,1,24,3,99.33333333333331,0,1,1,6786,Sergey Lukjanov,2,0,10,0.0,2,1.0,0.0,0.0,0.0,0.9329268292682928,I85e8bcd2d61ff60ba7eadce1242b0489e354889d,sahara,0,0,0,1,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,12038,Vitaly Gridnev,1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,0,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,8090,Chad Roberts,1,0,2,0.0,1,1.0,0.0,0.0,0.0,0.6666666666666666,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,1,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,10670,Michael McCune,2,0,2,0.0,2,1.0,0.0,0.0,0.0,1.0,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,0,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,7555,Matthew Farrellee,2,0,2,0.0,3,1.0,0.0,0.0,0.0,0.0,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,0,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,8091,Trevor McKay,2,0,2,0.0,4,1.0,0.0,0.0,0.0,0.16666666666666666,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,1,0,1
005b19ebe5df20e9ea0400b11074f2c6f85d4545,Kazuki OIKAWA,Kazuki OIKAWA,2015-02-27,2015-02-27,5,5,434,1,1,122,122.0,122,0.0,1,12,3,238.33333333333331,2,0,0,8411,Andrew Lazarev,2,0,2,0.0,5,1.0,0.0,0.0,0.0,1.0,I69c99ceff9447baa808f0c6457b37772066a3959,sahara,0,0,0,0,0,1
0084bcfc7547d3b08eeb69689eae9dabab6906eb,Sergey Reshetnyak,Sergey Lukjanov,2015-09-25,2015-10-16,2,14,147,1,1,0,0.0,0,0.0,0,18,1,107.0,0,1,1,6786,Sergey Lukjanov,-1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.8947368421052632,I168be7070fa372edc598bba14c5f428e4403c294,sahara,0,1,1,0,0,0
0084bcfc7547d3b08eeb69689eae9dabab6906eb,Sergey Reshetnyak,Sergey Lukjanov,2015-09-25,2015-10-16,2,14,147,1,1,0,0.0,0,0.0,0,18,1,107.0,0,1,1,10670,Michael McCune,2,0,6,0.0,1,0.0,1.0,0.0,0.0,0.3444976076555024,I168be7070fa372edc598bba14c5f428e4403c294,sahara,0,1,0,0,0,1
0084bcfc7547d3b08eeb69689eae9dabab6906eb,Sergey Reshetnyak,Sergey Lukjanov,2015-09-25,2015-10-16,2,14,147,1,1,0,0.0,0,0.0,0,18,1,107.0,0,1,1,12038,Vitaly Gridnev,2,0,6,0.0,2,0.5,0.5,0.0,0.0,0.3684210526315789,I168be7070fa372edc598bba14c5f428e4403c294,sahara,0,1,0,1,0,1
0084bcfc7547d3b08eeb69689eae9dabab6906eb,Sergey Reshetnyak,Sergey Lukjanov,2015-09-25,2015-10-16,2,14,147,1,1,0,0.0,0,0.0,0,18,1,107.0,0,1,1,7125,Alexander Ignatov,2,0,7,0.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6172248803827751,I168be7070fa372edc598bba14c5f428e4403c294,sahara,0,1,0,0,0,1
00ae98c2305457d1c51562adcf979f4433e85d1f,Vitaly Gridnev,Vitaly Gridnev,2014-12-29,2014-12-29,23,628,815,9,7,5,31.33333333333333,81,0.4246430740141911,1,10,18,298.0,9,0,0,12039,Andrey Pavlov,1,0,15,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,Ib50c6d1e56686e86d391c0908e65663a59d041c8,sahara,0,0,0,0,0,1
00ae98c2305457d1c51562adcf979f4433e85d1f,Vitaly Gridnev,Vitaly Gridnev,2014-12-29,2014-12-29,23,628,815,9,7,5,31.33333333333333,81,0.4246430740141911,1,10,18,298.0,9,0,0,7710,Sergey Reshetnyak,2,0,15,0.0,1,1.0,0.0,0.0,0.0,0.6111111111111112,Ib50c6d1e56686e86d391c0908e65663a59d041c8,sahara,0,0,0,0,0,1
00ae98c2305457d1c51562adcf979f4433e85d1f,Vitaly Gridnev,Vitaly Gridnev,2014-12-29,2014-12-29,23,628,815,9,7,5,31.33333333333333,81,0.4246430740141911,1,10,18,298.0,9,0,0,8090,Chad Roberts,1,0,15,0.0,2,1.0,0.0,0.0,0.0,0.4444444444444444,Ib50c6d1e56686e86d391c0908e65663a59d041c8,sahara,0,0,0,0,0,1
00ae98c2305457d1c51562adcf979f4433e85d1f,Vitaly Gridnev,Vitaly Gridnev,2014-12-29,2014-12-29,23,628,815,9,7,5,31.33333333333333,81,0.4246430740141911,1,10,18,298.0,9,0,0,10670,Michael McCune,2,0,15,0.0,3,1.0,0.0,0.0,0.0,0.7222222222222222,Ib50c6d1e56686e86d391c0908e65663a59d041c8,sahara,0,0,0,0,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,12038,Vitaly Gridnev,1,0,29,0.03448275862068965,5,1.0,0.0,0.0,0.0,0.036036036036036036,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,0,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,7125,Alexander Ignatov,2,0,7,0.0,1,1.0,0.0,0.0,0.0,0.8558558558558559,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,0,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,6786,Sergey Lukjanov,2,0,12,0.0,3,1.0,0.0,0.0,0.0,0.927927927927928,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,1,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,12039,Andrey Pavlov,1,0,12,0.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.06306306306306306,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,0,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,8091,Trevor McKay,2,0,14,0.0,4,1.0,0.0,0.0,0.0,0.38738738738738737,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,0,0,1
00af8bfc1a844f3bb10452f313e5d4d5b42b04a9,Andrew Lazarev,Andrew Lazarev,2014-08-15,2014-08-21,10,15,234,3,2,55,55.0,55,0.8142554996197251,1,10,5,92.4,3,0,0,7710,Sergey Reshetnyak,1,0,17,0.0,5,1.0,0.0,0.0,0.0,0.4594594594594595,I002606a43eae507c9f0b44db83a7d8994cad2cb5,sahara,0,1,0,0,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,12038,Vitaly Gridnev,1,0,10,0.1,5,1.0,0.0,0.0,0.0,0.8461538461538461,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,1,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,7535,Nikolay Starodubtsev,1,0,1,0.0,1,1.0,0.0,0.0,0.0,0.4615384615384616,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,0,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,8411,Andrew Lazarev,2,0,15,0.0,6,1.0,0.0,0.0,0.0,0.38461538461538464,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,0,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,12039,Andrey Pavlov,1,0,14,0.0,6,1.0,0.0,0.0,0.0,0.38461538461538464,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,0,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,7710,Sergey Reshetnyak,2,0,14,0.0,6,1.0,0.0,0.0,0.0,0.8461538461538461,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,0,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,6786,Sergey Lukjanov,2,0,14,0.07142857142857142,6,1.0,0.0,0.0,0.0,1.0,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,1,0,1
00b397f23924945a579df63c4ecfcbe78abc65b0,Evgeny Sikachev,Evgeny Sikachev,2015-04-24,2015-04-30,101,31,1477,6,2,3,33.0,99,0.8512167643176146,1,16,4,56.0,1,1,1,6116,"li,chen",1,0,14,0.0,6,1.0,0.0,0.0,0.0,0.6153846153846154,Ia903187feda7b91a8faaad9b4ff0d8b41cfdc329,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,12038,Vitaly Gridnev,2,0,18,0.05555555555555555,4,0.5,0.5,0.0,0.0,1.0,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,9740,lu huichun,1,0,11,0.0,4,0.5,0.5,0.0,0.0,0.65,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,8091,Trevor McKay,2,0,10,0.0,4,0.5,0.5,0.0,0.0,0.3,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,7710,Sergey Reshetnyak,2,0,21,0.0,5,0.8,0.2,0.0,0.0,0.35,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,6786,Sergey Lukjanov,-1,0,6,0.0,4,0.75,0.25,0.0,0.0,0.75,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,0
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,7125,Alexander Ignatov,1,0,19,0.0,5,0.6,0.4,0.0,0.0,0.15,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,13919,Evgeny Sikachev,1,0,23,0.0,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.4,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00bae57dba6db5a17bb105cb5bc73f9844362dfb,groghkov,groghkov,2016-03-01,2016-03-03,139,0,98,3,1,2,5.0,8,0.622399466495221,0,19,0,0.0,0,1,1,8090,Chad Roberts,1,0,24,0.0,7,0.8571428571428571,0.14285714285714285,0.0,0.0,0.2,Ibeeb6106480b759814b22ba9da5cc4fdb2ff162e,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,12038,Vitaly Gridnev,2,0,2,0.0,0,0.0,0.0,0.0,0.0,0.2848101265822785,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,9740,lu huichun,1,0,2,0.0,1,1.0,0.0,0.0,0.0,0.06329113924050632,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,8090,Chad Roberts,1,0,3,0.0,2,1.0,0.0,0.0,0.0,0.6139240506329114,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,7125,Alexander Ignatov,2,0,8,0.0,3,1.0,0.0,0.0,0.0,0.5886075949367089,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,19372,Michael Ionkin,1,0,9,0.0,4,1.0,0.0,0.0,0.0,0.0189873417721519,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00d8381cdc6b41951db06323bc1fabc6a42330e5,Trevor McKay,Trevor McKay,2016-03-07,2016-03-07,2,0,203,1,1,47,47.0,47,0.0,1,55,0,0.0,0,0,0,7710,Sergey Reshetnyak,2,0,13,0.0,5,1.0,0.0,0.0,0.0,0.2848101265822785,I9880436eeb3349d72e08125040017fb7870996c5,sahara,0,0,0,0,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,8411,Andrew Lazarev,1,0,58,0.0,6,0.5,0.5,0.0,0.0,0.4545454545454545,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,0,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,7109,Dmitry Mescheryakov (dmitryme),1,0,59,0.01694915254237288,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3409090909090909,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,0,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,7125,Alexander Ignatov,2,0,58,0.017241379310344827,6,0.5,0.5,0.0,0.0,0.7045454545454546,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,1,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,7428,Yaroslav Lobankov,1,0,24,0.0,4,0.75,0.25,0.0,0.0,0.13636363636363635,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,0,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,6786,Sergey Lukjanov,2,0,58,0.03448275862068965,6,0.5,0.5,0.0,0.0,0.9772727272727272,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,1,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,8304,John Speidel,2,0,63,0.0,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.1590909090909091,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,0,0,1
00e1b8fd5ef16a10b11497070fb0fef76cb2ea6a,Sergey Reshetnyak,Sergey Reshetnyak,2014-01-24,2014-02-14,89,71,1078,6,5,1,33.833333333333336,74,0.8071782562121237,1,22,3,53.66666666666666,1,5,1,7700,Nikolay Mahotkin,-1,0,51,0.0,6,0.5,0.5,0.0,0.0,0.25,I4d0551837f03791a364af630812764419e8f0a46,sahara,0,0,0,0,0,0
01138e2af4febf3be47d7f9a3826723daf2cf5f9,Yaroslav Lobankov,Yaroslav Lobankov,2013-12-05,2013-12-10,163,59,705,2,2,6,41.0,76,0.8544669184854022,0,24,4,44.75,0,3,1,7125,Alexander Ignatov,2,0,7,0.0,3,0.0,1.0,0.0,0.0,0.6428571428571429,I82461796654c06fa7d233a17421312fd076c8b58,sahara,0,0,0,1,0,1
01138e2af4febf3be47d7f9a3826723daf2cf5f9,Yaroslav Lobankov,Yaroslav Lobankov,2013-12-05,2013-12-10,163,59,705,2,2,6,41.0,76,0.8544669184854022,0,24,4,44.75,0,3,1,6786,Sergey Lukjanov,2,0,11,0.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,I82461796654c06fa7d233a17421312fd076c8b58,sahara,0,0,0,1,0,1
01138e2af4febf3be47d7f9a3826723daf2cf5f9,Yaroslav Lobankov,Yaroslav Lobankov,2013-12-05,2013-12-10,163,59,705,2,2,6,41.0,76,0.8544669184854022,0,24,4,44.75,0,3,1,8304,John Speidel,2,0,12,0.0,3,1.0,0.0,0.0,0.0,0.0,I82461796654c06fa7d233a17421312fd076c8b58,sahara,0,0,0,0,0,1
